"Reference1","Reference2","Control111","Control112","Infected221","Infected222","Infected223","Infected224","dilution"
9.315,9.812,3.345,3.311,8.821,3.344,9.014,4.992,0.125817056150747
9.149,9.241,2.388,2.195,9.833,2.434,9.139,3.449,0.0314542640376867
8.3,9.037,1.747,1.795,9.004,1.778,8.32,2.446,0.00786356600942167
8.697,9.003,1.34,1.461,8.465,1.468,6.429,1.844,0.00196589150235542
7.265,7.17,1.536,1.335,7.705,1.41,4.606,1.559,0.000491472875588854
4.737,5.57,1.277,1.51,6.005,1.411,3.101,1.397,0.000122868218897214
3.521,3.666,1.38,1.353,4.669,1.316,1.949,1.433,3.07170547243034e-05
2.561,2.508,1.377,1.334,2.841,1.425,1.71,1.313,7.67926368107585e-06
1.741,1.797,1.36,1.34,1.695,1.268,1.437,1.372,1.91981592026896e-06
1.47,1.533,1.224,1.254,1.486,1.357,1.349,1.279,4.79953980067241e-07
1.339,1.344,1.309,1.249,1.335,1.299,1.419,1.367,1.1998849501681e-07
1.351,1.325,1.472,1.363,1.392,1.3,1.347,1.369,2.99971237542025e-08
