"Reference1","Reference2","Control255","Control256","Infected509","Infected510","Infected511","Infected512","dilution"
10.346,9.648,4.172,4.046,10.616,9.605,11.26,4.388,0.132877843692818
10.684,10.931,2.845,2.844,10.464,7.946,10.722,2.977,0.0332194609232046
10.245,10.272,2.353,2.374,9.092,6.141,9.932,2.279,0.00830486523080115
9.564,9.74,1.916,1.968,8.366,4.496,8.821,2.031,0.00207621630770029
7.95,8.274,2.023,2.053,5.715,3.294,7.454,2.055,0.000519054076925072
6.569,6.303,2.038,1.957,3.77,2.321,4.721,1.716,0.000129763519231268
4.479,4.463,1.748,1.911,3.118,1.999,3.738,1.999,3.2440879807817e-05
3.362,2.873,1.884,1.948,2.172,2.077,2.689,1.794,8.11021995195425e-06
2.455,2.309,1.852,1.806,2.051,2.107,2.347,1.824,2.02755498798856e-06
2.182,2.272,1.896,1.68,1.899,1.89,1.941,1.975,5.06888746997141e-07
1.889,2.128,1.852,1.862,1.707,1.97,1.962,1.885,1.26722186749285e-07
1.936,1.913,1.935,2.079,2.038,2,1.83,2.079,3.16805466873213e-08
