"Reference1","Reference2","Control317","Control318","Infected633","Infected634","Infected635","Infected636","dilution"
7.867,7.892,3.373,3.349,7.841,6.802,3.333,6.947,0.108481705822458
7.904,7.748,2.514,2.581,7.146,6.642,2.663,7.188,0.0271204264556144
7.7,7.416,2.116,2.087,6.565,5.418,2.154,6.825,0.00678010661390361
7.048,7.193,2.075,2.025,5.448,4.082,1.941,5.907,0.0016950266534759
6.082,6.565,1.967,1.978,4.066,2.885,2.085,4.279,0.000423756663368975
4.81,4.76,1.91,1.713,3.026,2.275,1.92,2.934,0.000105939165842244
3.828,3.586,1.964,1.797,2.39,1.915,1.836,2.627,2.6484791460561e-05
2.583,2.804,2.022,1.876,2.041,1.942,1.925,2.135,6.62119786514024e-06
2.298,2.441,1.893,1.905,2.096,1.944,1.794,1.784,1.65529946628506e-06
1.895,2.092,2.1,1.861,1.941,1.795,1.959,1.913,4.13824866571265e-07
1.88,2.05,2.106,1.861,2,1.912,1.869,1.913,1.03456216642816e-07
1.97,1.795,1.938,2.002,1.903,1.718,1.863,1.784,2.58640541607041e-08
