"Reference1","Reference2","Control337","Control338","Infected673","Infected674","Infected675","Infected676","dilution"
11.544,11.573,5.24,5.391,11.044,9.261,12.106,10.15,0.124240839598177
11.557,10.883,3.732,3.682,10.142,7.904,10.542,9.439,0.0310602098995442
11.141,10.934,3.443,3.181,9.392,5.423,9.74,7.473,0.00776505247488606
9.968,10.214,2.871,3.017,7.541,4.35,8.592,5.458,0.00194126311872152
9.64,9.236,3.182,3.039,4.921,3.253,6.148,4.327,0.000485315779680379
7.723,7.08,2.577,2.906,3.714,3.168,4.175,3.371,0.000121328944920095
5.217,5.633,2.973,2.856,2.975,2.572,3.314,2.939,3.03322362300237e-05
4.148,3.869,3.013,2.583,2.837,3.085,3.076,2.909,7.58305905750592e-06
3.161,2.984,2.724,2.917,2.671,2.805,2.803,2.848,1.89576476437648e-06
2.713,3.036,2.892,3.147,2.804,2.702,2.702,3.124,4.7394119109412e-07
2.618,2.595,2.917,2.94,2.769,3.059,3.091,2.713,1.1848529777353e-07
2.77,2.806,2.788,2.779,3.231,2.629,2.691,2.91,2.96213244433825e-08
