"Reference1","Reference2","Control085","Control086","Infected169","Infected170","Infected171","Infected172","dilution"
12.29,12.872,4.168,4.245,12.842,9.924,10.891,9.384,0.104055890730698
12.181,12.549,2.947,2.966,11.369,8.021,10.376,6.957,0.0260139726826745
12.623,12.886,1.985,2.005,9.749,5.631,8.488,4.087,0.00650349317066862
11.279,11.473,1.588,1.661,7.926,3.441,5.446,2.938,0.00162587329266716
10.034,9.089,1.575,1.626,5.287,2.246,3.124,2.068,0.000406468323166789
7.158,7.109,1.551,1.673,3.341,1.929,2.175,1.805,0.000101617080791697
4.969,4.335,1.657,1.598,2.352,1.719,1.938,1.526,2.54042701979243e-05
3.015,3.133,1.454,1.661,1.926,1.593,1.618,1.626,6.35106754948107e-06
2.082,2.066,1.503,1.493,1.707,1.544,1.541,1.503,1.58776688737027e-06
1.819,1.806,1.475,1.356,1.517,1.632,1.412,1.541,3.96941721842567e-07
1.621,1.523,1.477,1.476,1.533,1.596,1.516,1.478,9.92354304606418e-08
1.545,1.539,1.607,1.41,1.367,1.459,1.444,1.496,2.48088576151604e-08
