"Reference1","Reference2","Control229","Control230","Infected457","Infected458","Infected459","Infected460","dilution"
12.226,12.31,5.162,5.203,4.871,11.853,11.643,11.01,0.138912566306209
11.402,11.788,3.231,3.717,3.089,10.246,11.399,8.419,0.0347281415765523
11.943,11.12,2.599,2.735,2.667,8.164,9.267,6.537,0.00868203539413808
12.044,11.182,2.139,2.265,2.42,6.28,7.069,4.747,0.00217050884853452
10.657,9.885,2.221,2.168,2.037,4.134,4.42,3.133,0.00054262721213363
7.131,6.849,2.16,2.119,2.183,2.862,3.305,2.667,0.000135656803033408
5.438,5.379,2.061,2.076,2.073,2.37,2.502,2.26,3.39142007583519e-05
3.39,3.341,2.018,2,2.018,2.285,2.233,2.146,8.47855018958797e-06
2.553,2.633,2.117,1.923,2.049,1.913,2.149,2.058,2.11963754739699e-06
2.278,2.428,2.03,1.959,2.027,2.047,2.205,2.229,5.29909386849248e-07
2.211,1.895,1.943,1.927,1.976,2.205,2.151,1.86,1.32477346712312e-07
2.032,2.229,1.873,1.948,1.997,2.16,2.035,2.053,3.3119336678078e-08
