"Reference1","Reference2","Control101","Control102","Infected201","Infected202","Infected203","Infected204","dilution"
9.934,9.551,4.403,4.242,5.52,4.28,9.384,4.145,0.16880793552323
9.605,9.7,3.014,2.863,4.056,3.02,9.945,3.077,0.0422019838808076
10.03,9.2,2.517,2.024,2.75,2.271,9.154,2.221,0.0105504959702019
9.076,8.975,2.055,1.947,2.16,1.83,8.865,1.981,0.00263762399255048
7.911,8.172,1.789,1.789,1.789,1.708,8.121,1.795,0.000659405998137619
6.105,7.063,1.743,1.69,1.794,1.686,6.837,1.686,0.000164851499534405
4.55,4.822,1.876,1.78,1.629,1.707,4.333,1.775,4.12128748836012e-05
2.996,3.225,1.725,1.715,1.707,1.751,2.901,1.767,1.03032187209003e-05
2.181,2.201,1.629,1.617,1.707,1.744,2.406,1.683,2.57580468022507e-06
1.862,1.824,1.677,1.774,1.607,1.786,1.89,1.651,6.43951170056269e-07
1.778,1.788,1.763,1.709,1.564,1.711,1.719,1.75,1.60987792514067e-07
1.755,1.73,1.613,1.625,1.679,1.801,1.944,1.69,4.02469481285168e-08
