"Reference1","Reference2","Control495","Control496","Infected989","Infected990","Infected991","Infected992","dilution"
13.418,12.583,5.256,4.824,13.431,12.747,12.2,13.466,0.113278001487916
13.287,13.185,3.688,3.613,12.855,11.042,11.386,12.83,0.028319500371979
12.193,12.784,3.045,2.94,13.047,9.859,8.53,12.008,0.00707987509299474
13.006,11.692,2.676,2.624,12.296,6.368,5.908,11.322,0.00176996877324868
10.181,10.63,2.282,2.577,11.316,4.764,3.962,10.303,0.000442492193312171
8.007,8.531,2.253,2.203,9.522,3.583,3.048,8.083,0.000110623048328043
5.455,5.728,2.296,2.436,7.256,2.698,2.799,6.096,2.76557620820107e-05
4.303,3.572,2.29,2.202,4.73,2.557,2.307,3.849,6.91394052050268e-06
3.134,2.95,2.41,2.4,3.511,2.405,2.229,2.903,1.72848513012567e-06
2.656,2.653,2.232,2.474,2.789,2.376,2.411,2.709,4.32121282531417e-07
2.32,2.472,2.149,2.118,2.407,2.32,2.11,2.446,1.08030320632854e-07
2.338,2.304,2.196,2.314,2.379,2.289,2.278,2.414,2.70075801582136e-08
