"Reference1","Reference2","Control023","Control024","Infected045","Infected046","Infected047","Infected048","dilution"
9.152,8.715,3.945,3.435,3.801,3.635,3.592,8.282,0.102058183388995
8.672,8.525,2.627,2.453,2.8,2.754,2.502,7.496,0.0255145458472486
8.163,8.607,2.007,1.922,2.083,2.178,2.104,6.425,0.00637863646181216
8.086,7.998,1.913,2.023,2.056,1.931,1.827,4.758,0.00159465911545304
6.822,7.327,2.024,1.801,1.792,1.797,1.834,3.051,0.00039866477886326
5.355,5.44,1.795,1.875,1.729,1.719,1.75,2.425,9.9666194715815e-05
4.034,3.747,1.859,1.719,1.815,1.806,1.698,2.053,2.49165486789537e-05
2.635,2.805,1.879,1.755,1.574,1.812,1.969,1.778,6.22913716973843e-06
2.045,2.098,1.802,1.748,1.675,1.792,1.706,1.755,1.55728429243461e-06
1.978,1.978,1.622,1.981,1.775,1.926,1.78,1.837,3.89321073108652e-07
1.873,1.851,1.899,1.89,1.932,1.745,1.77,1.891,9.7330268277163e-08
1.824,1.95,1.747,1.757,1.861,1.873,1.87,1.84,2.43325670692908e-08
