"Reference1","Reference2","Control321","Control322","Infected641","Infected642","Infected643","Infected644","dilution"
11.537,11.983,4.084,4.613,10.053,12.045,11.545,8.721,0.121912131804574
11.413,11.31,2.883,2.985,8.137,11.485,11.312,7.096,0.0304780329511436
11.663,10.963,2.232,2.295,4.98,10.921,11.335,4.598,0.0076195082377859
10.312,10.306,2.068,2.14,3.474,10.889,10.772,2.916,0.00190487705944647
9.209,9.689,1.875,1.918,2.382,8.866,9.134,2.36,0.000476219264861618
7.331,6.653,1.934,2.025,2.063,7.111,6.961,2.087,0.000119054816215405
4.651,4.758,1.835,1.887,2.002,4.502,4.978,1.838,2.97637040538512e-05
3.218,2.692,1.947,1.8,1.962,3.355,3.122,1.956,7.44092601346279e-06
2.404,2.357,1.815,1.736,1.846,2.682,2.371,1.793,1.8602315033657e-06
1.933,2.109,1.953,1.935,1.927,2.262,2,1.863,4.65057875841424e-07
1.96,1.922,1.817,1.704,1.751,1.882,1.976,1.942,1.16264468960356e-07
1.797,1.982,1.804,2.015,1.97,1.893,1.914,1.849,2.9066117240089e-08
