"Reference1","Reference2","Control395","Control396","Infected789","Infected790","Infected791","Infected792","dilution"
10.26,10.08,3.909,4.216,8.896,7.662,10.021,9.729,0.116354129953787
10.374,9.763,3.012,3.33,8.03,6.272,9.792,10.048,0.0290885324884467
9.912,9.022,2.342,2.788,7.126,4.93,10.038,9.184,0.00727213312211169
8.449,8.641,2.186,2.334,4.737,3.681,9.138,9.048,0.00181803328052792
7.494,7.704,2.369,2.062,3.147,2.916,7.66,7.671,0.00045450832013198
6.085,6.394,2.108,2.191,2.829,2.302,6.088,5.408,0.000113627080032995
4.277,4.67,2.315,2.133,2.223,2.281,4.54,4.039,2.84067700082488e-05
3.036,2.945,2.101,2.111,2.099,2.228,3.179,2.864,7.1016925020622e-06
2.452,2.653,2.249,2.13,2.129,2.144,2.573,2.49,1.77542312551555e-06
2.292,2.493,1.985,2.333,2.134,2.228,2.256,2.237,4.43855781378887e-07
2.155,2.27,2.09,2.2,2.223,2.073,2.132,2.135,1.10963945344722e-07
2.105,1.952,2.24,2.213,2.008,2.183,2.302,1.906,2.77409863361804e-08
