"Reference1","Reference2","Control257","Control258","Infected513","Infected514","Infected515","Infected516","dilution"
8.894,8.936,4.139,4.105,8.043,7.913,9.09,8.36,0.151281505891964
8.553,8.306,2.931,3.009,7.8,8.373,8.149,8.634,0.037820376472991
8.366,8.666,2.489,2.453,6.712,8.461,7.776,7.95,0.00945509411824774
7.856,7.923,2.222,2.314,5.519,7.95,7.729,6.944,0.00236377352956193
6.476,6.696,2.246,2.19,3.956,6.993,7.258,5.853,0.000590943382390484
6.075,5.979,2.103,2.251,2.724,5.793,5.742,4.195,0.000147735845597621
4.331,4.286,2.089,2.034,2.529,4.27,3.939,3.251,3.69339613994052e-05
3.131,3.146,2.03,2.029,2.112,2.845,2.989,2.569,9.2334903498513e-06
2.49,2.495,2.012,2.315,2.104,2.574,2.338,2.306,2.30837258746283e-06
2.093,2.293,1.931,2.021,2.156,2.118,2.019,2.136,5.77093146865707e-07
2.036,2.124,2.029,2.161,2.224,2.114,2.108,2.096,1.44273286716427e-07
2.1,2.311,2.171,2.066,1.901,2.125,2.133,2.217,3.60683216791067e-08
