"Reference1","Reference2","Control243","Control244","Infected485","Infected486","Infected487","Infected488","dilution"
11.684,12.407,5.111,4.683,11.04,6.38,12.32,4.46,0.120568972369205
11.609,11.825,3.434,3.604,11.507,4.44,11.041,3.155,0.0301422430923012
11.39,12.156,2.695,2.391,11.606,2.822,11.592,2.608,0.00753556077307531
10.286,10.593,2.24,2.157,10.407,2.333,9.55,2.154,0.00188389019326883
9.113,10.253,2.046,2.522,8.58,2.289,8.495,2.228,0.000470972548317207
6.85,7.728,1.988,2.124,7.489,2.102,6.911,2.201,0.000117743137079302
5.248,4.694,2.237,2.057,4.465,2.161,4.148,1.897,2.94357842698254e-05
3.585,3.685,2.264,2.155,3.375,2.102,3.148,1.975,7.35894606745636e-06
2.672,2.567,2.156,2.106,2.693,2.136,2.5,2.196,1.83973651686409e-06
2.404,2.408,2.158,2.079,2.379,2.126,2.312,2.163,4.59934129216022e-07
2.152,2.33,2.264,2.103,2.412,2.14,2.087,2.367,1.14983532304006e-07
2.222,2.06,2.234,2.388,1.996,2.291,2.352,2.029,2.87458830760014e-08
