"Reference1","Reference2","Control451","Control452","Infected901","Infected902","Infected903","Infected904","dilution"
12.064,11.574,5.985,5.399,11.081,12.512,11.212,11.99,0.16303235240172
12.155,12.238,3.499,3.587,9.179,11.727,12.342,11.129,0.0407580881004301
12.078,11.806,2.861,2.988,6.94,9.828,11.586,11.133,0.0101895220251075
10.535,11.617,2.725,2.647,5.401,8.587,11.488,9.425,0.00254738050627688
10.268,10.323,2.458,2.409,3.663,6.084,10.058,6.582,0.00063684512656922
8.499,7.97,2.561,2.432,2.893,4.011,8.251,4.181,0.000159211281642305
5.638,6.079,2.239,2.562,2.479,3.252,5.242,3.066,3.98028204105762e-05
3.871,3.929,2.532,2.357,2.54,2.644,4.035,2.814,9.95070510264406e-06
3.141,3.169,2.449,2.176,2.291,2.552,3.155,2.269,2.48767627566101e-06
2.743,2.765,2.496,2.385,2.408,2.491,2.722,2.246,6.21919068915254e-07
2.39,2.47,2.413,2.265,2.398,2.436,2.456,2.322,1.55479767228813e-07
2.342,2.474,2.234,2.511,2.511,2.299,2.283,2.484,3.88699418072033e-08
