"Reference1","Reference2","Control061","Control062","Infected121","Infected122","Infected123","Infected124","dilution"
6.294,6.366,2.546,2.437,5.363,4.578,3.712,5.823,0.108884066933425
6.162,6.337,1.872,1.922,4.572,3.558,2.523,5.202,0.0272210167333562
6.699,6.149,1.719,1.527,3.469,2.285,1.869,4.567,0.00680525418333904
5.494,5.903,1.55,1.428,2.506,1.749,1.607,2.673,0.00170131354583476
5.023,4.901,1.371,1.33,1.866,1.523,1.419,2.086,0.00042532838645869
3.967,3.641,1.483,1.306,1.541,1.421,1.318,1.621,0.000106332096614673
2.51,2.997,1.348,1.268,1.316,1.417,1.451,1.541,2.65830241536681e-05
1.92,2.065,1.36,1.355,1.384,1.362,1.365,1.424,6.64575603841703e-06
1.603,1.602,1.401,1.322,1.378,1.38,1.466,1.38,1.66143900960426e-06
1.526,1.491,1.293,1.307,1.389,1.283,1.215,1.297,4.15359752401065e-07
1.476,1.265,1.322,1.511,1.415,1.42,1.449,1.396,1.03839938100266e-07
1.22,1.295,1.312,1.313,1.25,1.302,1.414,1.357,2.59599845250665e-08
