"Reference1","Reference2","Control435","Control436","Infected869","Infected870","Infected871","Infected872","dilution"
8.343,7.887,4.555,3.819,7.975,8.35,6.528,5.978,0.119206504420823
7.905,7.949,3.693,3.411,8.598,7.996,5.625,4.822,0.0298016261052059
8.361,7.593,3.1,3.176,8.217,7.671,4.417,4.077,0.00745040652630147
7.262,7.894,3.118,2.912,7.386,7.532,3.289,3.073,0.00186260163157537
6.635,7.165,3.058,3.085,7.28,6.68,3.158,2.995,0.000465650407893842
5.667,6.027,2.679,2.957,6.045,5.622,2.894,2.838,0.00011641260197346
4.53,4.502,3.209,3.05,4.522,3.804,3.271,2.783,2.91031504933651e-05
3.603,3.417,2.919,2.959,3.995,3.722,2.954,2.901,7.27578762334128e-06
3.212,2.983,2.954,2.817,3.233,3.204,2.706,2.964,1.81894690583532e-06
2.894,2.972,3.119,2.872,3.274,2.758,2.655,3.04,4.5473672645883e-07
2.83,2.95,2.836,2.778,3.099,3.257,2.825,3.095,1.13684181614707e-07
2.965,2.411,2.956,3.098,2.973,2.754,3.126,2.928,2.84210454036769e-08
