"Reference1","Reference2","Control133","Control134","Infected265","Infected266","Infected267","Infected268","dilution"
14.057,14.521,5.539,5.579,13.355,7.295,13.132,14.651,0.127311178863534
14.712,14.363,4.078,3.786,14.446,4.396,11.758,14.882,0.0318277947158836
14.126,13.535,3.181,2.894,13.207,3.243,9.983,13.723,0.00795694867897091
12.929,14.033,2.667,2.704,13.043,2.836,7.909,13.955,0.00198923716974273
11.038,11.5,2.453,2.365,11.951,2.695,4.677,10.644,0.000497309292435682
9.585,7.753,2.154,2.48,9.129,2.652,3.471,9.26,0.00012432732310892
5.68,5.594,2.414,2.36,6.855,2.382,2.88,6.469,3.10818307772301e-05
4.337,3.785,2.566,2.584,4.169,2.526,2.733,4.377,7.77045769430753e-06
3.117,3.064,2.402,2.415,3.289,2.449,2.545,3.246,1.94261442357688e-06
2.739,2.429,2.363,2.474,2.586,2.556,2.682,2.63,4.8565360589422e-07
2.609,2.573,2.336,2.415,2.528,2.515,2.502,2.359,1.21413401473555e-07
2.609,2.347,2.196,2.284,2.511,2.15,2.46,2.324,3.03533503683888e-08
