"Reference1","Reference2","Control389","Control390","Infected777","Infected778","Infected779","Infected780","dilution"
9.418,10.173,3.947,4.225,8.977,8.251,9.123,9.76,0.134107326724345
9.623,9.879,3.199,3.07,9.33,7.511,9.393,9.733,0.0335268316810863
9.081,9.375,2.456,2.72,8.432,5.573,8.874,9.126,0.00838170792027159
9.249,9.089,2.383,2.161,7.208,4.571,8.751,9.201,0.0020954269800679
8.037,7.793,2.089,2.041,5.698,3.134,7.265,7.721,0.000523856745016974
6.648,6.15,2.209,1.985,4.278,2.451,5.872,6.454,0.000130964186254244
4.485,4.606,2.203,1.956,3.003,2.264,4.207,4.523,3.27410465635609e-05
3.628,2.969,2.116,2.169,2.469,2.276,3.012,3.162,8.18526164089022e-06
2.589,2.502,2.129,2.149,2.143,2.201,2.35,2.55,2.04631541022256e-06
2.377,2.139,2.111,2.089,2.218,2.075,2.335,2.215,5.11578852555639e-07
2.053,2.242,2.118,2.321,2.091,2.011,2.2,2.062,1.2789471313891e-07
2.203,2.006,1.952,2.017,1.997,2.219,1.953,2.047,3.19736782847274e-08
