"Reference1","Reference2","Control205","Control206","Infected409","Infected410","Infected411","Infected412","dilution"
6.795,6.365,3.751,3.512,4.031,3.514,3.441,6.791,0.164249551695605
6.673,6.552,2.833,2.665,3.354,2.593,2.822,6.965,0.0410623879239013
6.318,6.21,2.353,2.552,2.48,2.449,2.416,6.887,0.0102655969809753
6.152,6.326,2.341,2.301,2.383,2.265,2.17,6.636,0.00256639924524383
6.056,5.946,2.083,2.099,1.995,2.196,2.07,5.472,0.000641599811310957
4.84,5.201,2.221,2.128,2.17,2.236,2.075,4.928,0.000160399952827739
3.881,3.933,2.307,2.198,2.046,2.293,2.348,3.697,4.00999882069348e-05
3.091,2.955,2.047,2.101,2.014,2.164,2.094,2.806,1.00249970517337e-05
2.495,2.536,2.155,2.283,2.109,2.24,2.133,2.362,2.50624926293343e-06
2.411,2.391,2.036,2.014,2.226,2.175,2.084,2.525,6.26562315733357e-07
2.142,2.246,2.014,2.285,2,2.259,2.319,2.097,1.56640578933339e-07
2.031,2.216,2.052,2.17,2.067,2.367,2.017,2.295,3.91601447333348e-08
