"Reference1","Reference2","Control143","Control144","Infected285","Infected286","Infected287","Infected288","dilution"
11.904,12.151,4.546,4.657,4.522,5.012,4.293,11.454,0.132889383226094
11.42,10.593,2.803,3.005,3.167,3.038,2.986,11.445,0.0332223458065236
11.512,10.855,2.353,2.232,2.455,2.31,2.266,10.638,0.0083055864516309
10.898,10.666,1.969,2.004,2.106,2.172,1.954,10.401,0.00207639661290773
9.103,8.993,1.881,1.771,1.735,1.852,1.918,8.356,0.000519099153226931
6.862,7.5,1.866,1.945,1.79,1.771,1.86,6.068,0.000129774788306733
4.836,4.952,1.7,1.833,1.841,1.822,1.722,4.075,3.24436970766832e-05
2.754,3.017,1.741,1.649,1.75,1.776,1.762,2.705,8.1109242691708e-06
2.551,2.435,1.843,1.841,1.91,1.818,1.75,2.024,2.0277310672927e-06
2.09,1.957,1.738,1.736,1.704,1.795,1.859,1.953,5.06932766823175e-07
2.006,1.791,1.564,1.788,1.888,1.703,1.772,1.819,1.26733191705794e-07
1.691,1.721,1.769,1.862,1.772,1.691,1.753,1.8,3.16832979264484e-08
