"Reference1","Reference2","Control099","Control100","Infected197","Infected198","Infected199","Infected200","dilution"
9.874,10.011,3.903,4.679,9.53,9.121,10.097,4.167,0.121174687128435
10.669,10.303,3.317,3.02,9.408,8.162,10.762,2.895,0.0302936717821088
10.297,10.106,2.658,2.606,7.214,6.957,9.942,2.866,0.0075734179455272
9.676,9.705,2.289,2.398,6.163,4.945,8.979,2.305,0.0018933544863818
8.155,8.301,2.238,2.382,4.017,3.11,8.126,2.179,0.00047333862159545
6.552,6.475,2.204,1.956,2.914,2.567,6.189,2.219,0.000118334655398863
4.386,4.478,2.131,2.3,2.405,2.246,4.309,2.111,2.95836638497156e-05
3.324,3.506,2.203,2.267,2.174,2.074,3.193,2.122,7.39591596242891e-06
2.742,2.594,2.273,2.291,2.297,2.24,2.338,2.031,1.84897899060723e-06
2.438,2.177,1.942,2.366,2.094,2.382,2.387,2.144,4.62244747651807e-07
2.187,2.309,2.214,2.108,1.997,2.226,2.204,2.156,1.15561186912952e-07
2.221,2.242,2.292,2.25,2.271,2.071,2.216,2.257,2.88902967282379e-08
