"Reference1","Reference2","Control169","Control170","Infected337","Infected338","Infected339","Infected340","dilution"
13.261,12.958,5.157,4.344,12.416,10.131,8.474,5.979,0.126893951083878
11.738,12.514,3.342,3.366,11.542,9.439,5.339,3.576,0.0317234877709695
12.599,12.734,2.612,2.519,10.289,6.454,3.9,2.88,0.00793087194274238
11.473,12.22,2.222,2.306,7.501,4.42,2.56,2.262,0.0019827179856856
9.613,10.601,2.057,2.039,4.55,2.93,2.499,2.104,0.000495679496421399
8.287,7.503,2.047,1.979,3.396,2.356,2.21,2.148,0.00012391987410535
5.524,5.292,1.829,1.934,2.497,2.202,1.958,1.998,3.09799685263374e-05
3.666,3.57,2.084,1.852,2.173,2.119,1.939,2.022,7.74499213158436e-06
2.496,2.617,1.836,1.925,2.149,2.034,1.743,2.127,1.93624803289609e-06
2.065,2.141,1.967,1.945,2.008,1.968,1.995,1.978,4.84062008224022e-07
2.099,2.183,2.018,1.969,1.97,2.036,1.832,1.956,1.21015502056006e-07
2.039,1.846,1.884,1.845,2.085,1.917,1.912,1.922,3.02538755140014e-08
