"Reference1","Reference2","Control493","Control494","Infected985","Infected986","Infected987","Infected988","dilution"
9.718,9.058,4.635,5.025,8.49,8.815,7.899,8.726,0.130733913911924
9.02,9.369,3.726,3.686,9.107,8.849,6.274,9.123,0.032683478477981
8.717,9.421,3.388,3.084,9.336,8.718,4.946,8.817,0.00817086961949524
8.452,8.632,2.952,2.806,8.739,7.259,4.044,9.384,0.00204271740487381
7.493,7.239,2.883,3.086,7.673,5.756,3.551,7.428,0.000510679351218453
5.972,5.73,3.112,2.987,6.141,4.654,2.988,6.882,0.000127669837804613
4.823,4.883,3.13,2.454,4.883,3.596,3.139,5.301,3.19174594511533e-05
3.796,3.854,2.998,3.054,3.461,3.345,2.957,4.217,7.97936486278832e-06
3.238,3.498,2.955,3.169,3.158,3.1,3.018,3.156,1.99484121569708e-06
3.133,3.506,2.838,3.067,3.053,2.851,2.954,3.271,4.9871030392427e-07
2.864,2.746,3.218,2.948,2.909,3.211,2.966,2.793,1.24677575981068e-07
2.811,3.037,3.024,2.972,2.9,3.168,3.228,3.26,3.11693939952669e-08
