"Reference1","Reference2","Control373","Control374","Infected745","Infected746","Infected747","Infected748","dilution"
12.922,13.535,4.715,4.366,11.463,12.428,14.133,12.342,0.108189715168319
13.081,12.411,2.971,2.987,9.415,12.713,12.6,13.569,0.0270474287920797
13.307,12.672,2.189,2.228,7.196,12.247,12.644,12.174,0.00676185719801992
11.878,11.857,1.81,1.767,4.39,11.589,11.85,11.386,0.00169046429950498
10.047,10.072,1.852,1.781,3.063,9.636,11.005,9.48,0.000422616074876245
7.344,7.572,1.659,1.65,2.339,7.139,7.13,7.341,0.000105654018719061
4.623,4.509,1.629,1.696,1.713,4.267,4.733,3.978,2.64135046797653e-05
3.379,3.304,1.569,1.635,1.641,3.133,3.095,2.858,6.60337616994133e-06
2.173,2.308,1.574,1.569,1.587,2.168,2.477,2.113,1.65084404248533e-06
1.857,1.818,1.595,1.712,1.634,2.001,1.822,1.756,4.12711010621333e-07
1.671,1.754,1.684,1.499,1.679,1.741,1.695,1.694,1.03177752655333e-07
1.438,1.756,1.652,1.477,1.633,1.586,1.695,1.718,2.57944381638333e-08
