"Reference1","Reference2","Control049","Control050","Infected097","Infected098","Infected099","Infected100","dilution"
7.508,6.928,3.245,3.429,3.817,3.348,7.139,5.97,0.125136557725891
6.669,6.84,2.556,2.677,2.699,2.628,6.622,4.648,0.0312841394314727
7.294,6.601,2.291,2.349,2.219,2.182,6.268,3.287,0.00782103485786816
6.642,6.592,2.058,2.194,1.977,1.957,5.067,2.923,0.00195525871446704
5.65,5.889,1.977,2.149,2.031,2.082,4.133,2.177,0.00048881467861676
4.665,4.268,2.129,2.025,2.044,2.018,3.116,2.074,0.00012220366965419
3.554,3.386,1.861,1.924,2.03,2.057,2.507,1.887,3.05509174135475e-05
2.784,2.649,2.045,2.091,2.096,1.889,2.149,2.096,7.63772935338688e-06
2.194,2.25,2.005,1.823,1.901,1.955,2.138,1.801,1.90943233834672e-06
2.166,2.05,1.992,2.023,1.987,2.007,1.97,2.022,4.7735808458668e-07
1.888,1.975,2.118,1.999,2.048,2.1,1.906,2.19,1.1933952114667e-07
2.022,1.914,1.897,1.967,1.994,2.046,2.041,2.073,2.98348802866675e-08
