"Reference1","Reference2","Control003","Control004","Infected005","Infected006","Infected007","Infected008","dilution"
11.22,10.682,4.624,4.66,8.024,9.856,4.516,4.377,0.0943822004796016
10.906,11.337,3.566,3.43,6.129,7.362,3.649,3.444,0.0235955501199004
11.64,10.681,2.703,2.869,4.602,5.183,2.555,2.745,0.0058988875299751
9.582,10.097,2.642,2.635,3.487,3.944,2.505,2.573,0.00147472188249377
8.563,9.316,2.555,2.33,2.697,2.817,2.432,2.55,0.000368680470623444
6.696,7.285,2.49,2.508,2.374,2.565,2.375,2.444,9.21701176558609e-05
4.832,4.899,2.549,2.321,2.418,2.339,2.38,2.664,2.30425294139652e-05
3.571,3.327,2.517,2.657,2.383,2.456,2.499,2.623,5.76063235349131e-06
2.946,2.898,2.359,2.408,2.301,2.514,2.28,2.278,1.44015808837283e-06
2.666,2.639,2.493,2.393,2.665,2.436,2.313,2.354,3.60039522093207e-07
2.408,2.675,2.529,2.57,2.525,2.393,2.543,2.377,9.00098805233017e-08
2.542,2.506,2.555,2.549,2.374,2.498,2.715,2.577,2.25024701308254e-08
