"Reference1","Reference2","Control063","Control064","Infected125","Infected126","Infected127","Infected128","dilution"
9.519,10.599,4.789,4.655,5.389,10.277,4.707,4.821,0.148939571121586
9.514,9.51,3.315,3.47,3.926,9.409,3.459,3.299,0.0372348927803965
9.501,10.162,2.742,2.631,3.254,9.095,2.775,2.745,0.00930872319509914
9.643,9.262,2.351,2.273,2.488,8.673,2.283,2.36,0.00232718079877478
8.541,7.708,2.292,2.265,2.436,8.328,2.343,2.354,0.000581795199693696
6.333,6.52,2.385,2.392,2.379,5.874,2.3,2.253,0.000145448799923424
4.982,5.058,2.187,2.333,2.322,4.459,2.51,2.302,3.6362199980856e-05
3.384,3.276,2.32,2.185,2.377,3.13,2.124,2.073,9.090549995214e-06
2.873,2.872,2.221,2.372,2.261,2.668,2.128,2.297,2.2726374988035e-06
2.613,2.691,2.139,2.296,2.39,2.452,2,2.382,5.68159374700875e-07
2.354,2.596,2.245,2.247,2.084,2.204,2.298,2.156,1.42039843675219e-07
2.209,2.256,2.214,2.405,2.299,2.293,2.039,2.408,3.55099609188047e-08
