"Reference1","Reference2","Control343","Control344","Infected685","Infected686","Infected687","Infected688","dilution"
8.305,8.355,3.25,2.782,8.189,6.755,7.211,8.26,0.111114915822747
7.946,7.861,2.129,2.017,7.814,5.714,6.698,7.422,0.0277787289556868
7.437,7.486,1.591,1.737,7.845,4.469,5.043,7.515,0.00694468223892169
6.985,7.323,1.386,1.373,7.792,2.81,3.392,6.706,0.00173617055973042
6.388,5.876,1.402,1.31,6.537,2.175,2.186,5.123,0.000434042639932606
4.789,4.87,1.371,1.272,5.26,1.576,1.697,3.603,0.000108510659983151
3.131,3.294,1.268,1.336,3.386,1.302,1.436,2.283,2.71276649957878e-05
2.293,2.229,1.295,1.189,2.216,1.288,1.285,1.698,6.78191624894696e-06
1.622,1.593,1.247,1.141,1.697,1.35,1.251,1.438,1.69547906223674e-06
1.512,1.503,1.378,1.298,1.435,1.279,1.312,1.238,4.23869765559185e-07
1.431,1.307,1.273,1.329,1.351,1.206,1.292,1.387,1.05967441389796e-07
1.347,1.359,1.196,1.269,1.397,1.343,1.394,1.264,2.64918603474491e-08
