"Reference1","Reference2","Control279","Control280","Infected557","Infected558","Infected559","Infected560","dilution"
10.662,10.568,4.782,4.437,10.676,10.325,8.135,9.166,0.106051471510121
10.91,10.49,3.567,3.668,10.425,9.927,6.442,7.5,0.0265128678775303
10.283,10.769,3.024,3.098,10.914,8.356,4.533,5.214,0.00662821696938257
10.228,9.911,2.891,2.918,9.84,6.306,3.408,3.981,0.00165705424234564
8.866,8.475,2.861,2.659,8.354,4.847,3.089,3.548,0.000414263560586411
6.192,6.731,2.927,2.763,7.051,3.901,2.833,2.907,0.000103565890146603
5.429,4.816,2.707,2.674,5.35,3.236,2.802,2.874,2.58914725366507e-05
3.628,3.919,2.77,2.912,3.692,2.714,2.455,2.626,6.47286813416267e-06
3.083,3.27,2.685,2.588,3.369,2.823,2.6,2.906,1.61821703354067e-06
3.091,2.846,2.793,2.697,2.781,2.623,2.708,2.434,4.04554258385167e-07
2.819,2.765,2.917,2.708,2.564,2.908,2.592,2.768,1.01138564596292e-07
2.891,2.679,2.644,2.616,2.93,2.591,2.735,2.711,2.52846411490729e-08
