"Reference1","Reference2","Control407","Control408","Infected813","Infected814","Infected815","Infected816","dilution"
11.493,12.145,3.627,3.668,10.426,4.756,4.074,8.95,0.10258188281546
10.772,11.16,2.52,2.683,7.922,3.11,2.72,6.315,0.025645470703865
11.131,10.238,2.381,2.215,6.065,2.199,2.161,4.515,0.00641136767596625
10.699,10.347,1.808,1.793,3.744,1.779,2.011,2.694,0.00160284191899156
9.568,8.979,1.735,1.811,2.754,1.681,1.726,2.099,0.00040071047974789
6.512,7.033,1.646,1.777,2.116,1.528,1.721,1.842,0.000100177619936973
4.324,4.442,1.69,1.758,1.865,1.635,1.624,1.774,2.50444049842432e-05
2.876,2.821,1.756,1.594,1.845,1.697,1.62,1.632,6.26110124606079e-06
2.223,2.244,1.704,1.521,1.795,1.815,1.657,1.702,1.5652753115152e-06
1.819,1.899,1.786,1.752,1.717,1.624,1.628,1.809,3.91318827878799e-07
1.812,1.721,1.629,1.643,1.621,1.608,1.807,1.693,9.78297069696998e-08
1.737,1.94,1.781,1.594,1.84,1.729,1.728,1.794,2.4457426742425e-08
