"Reference1","Reference2","Control453","Control454","Infected905","Infected906","Infected907","Infected908","dilution"
9.561,9.381,4.14,4.195,9.242,9.44,9.854,8.835,0.142879205295473
9.133,8.791,3.105,3.102,9.696,9.796,8.644,8.878,0.0357198013238683
9.503,8.706,2.696,2.496,9.027,9.596,8.437,7.843,0.00892995033096708
8.91,8.714,2.378,2.159,8.398,8.946,7.876,5.769,0.00223248758274177
7.784,7.637,2.27,2.196,8.079,8.25,6.214,4.244,0.000558121895685443
6.323,6.273,2.184,2.164,6.024,6.53,4.412,3.245,0.000139530473921361
4.721,4.466,2.098,2.069,4.726,4.761,3.226,2.355,3.48826184803402e-05
3.113,3.375,2.113,2.131,3.322,3.439,2.621,2.455,8.72065462008504e-06
2.585,2.587,2.198,2.186,2.751,2.722,2.535,2.192,2.18016365502126e-06
2.365,2.299,2.053,2.043,2.355,2.348,2.383,2.232,5.45040913755315e-07
2.264,2.226,2.055,2.21,2.163,2.178,2.251,2.085,1.36260228438829e-07
2.205,2.225,2.192,1.99,2.282,2.053,2.174,2.053,3.40650571097072e-08
