"Reference1","Reference2","Control333","Control334","Infected665","Infected666","Infected667","Infected668","dilution"
9.307,10.213,4.207,4.056,9.209,9.352,9.974,9.994,0.1270812200289
9.852,9.896,3.071,2.993,8.427,9.736,9.388,9.729,0.0317703050072249
9.555,9.88,2.48,2.485,7.535,9.017,9.046,9.326,0.00794257625180623
8.869,8.671,2.126,2.132,5.667,8.811,7.832,9.089,0.00198564406295156
7.35,7.765,2.152,1.867,4.006,8.209,6.033,7.631,0.000496411015737889
6.357,6.367,2.084,2.129,3.077,6.039,4.389,6.03,0.000124102753934472
4.441,3.941,2.088,1.934,2.188,3.83,3.013,4.531,3.10256884836181e-05
2.868,3.097,1.797,1.932,2.079,3.239,2.586,3.299,7.75642212090452e-06
2.398,2.399,2.12,2.012,2.008,2.522,1.903,2.688,1.93910553022613e-06
2.233,2.16,2.04,2.008,2.076,2.145,2.158,2.145,4.84776382556532e-07
2,2.087,1.801,1.915,1.808,1.908,1.992,1.964,1.21194095639133e-07
1.967,2.069,1.938,1.878,1.91,2.009,2.103,2.07,3.02985239097833e-08
