"Reference1","Reference2","Control425","Control426","Infected849","Infected850","Infected851","Infected852","dilution"
11.37,12.658,4.95,4.805,13.083,11.809,12.787,12.723,0.112256670886934
12.341,12.281,3.106,3.267,11.996,9.904,11.922,11.744,0.0280641677217336
12.239,12.801,2.433,2.32,11.965,7.42,12.202,11.614,0.00701604193043339
10.749,11.529,2.07,2.067,10.78,5.353,11.415,11.053,0.00175401048260835
9.847,9.482,1.973,1.839,9.504,3.176,9.665,7.854,0.000438502620652087
7.095,7.497,1.779,1.835,6.627,2.399,7.37,5.514,0.000109625655163022
5.039,5.488,1.754,1.774,4.11,1.954,5.219,3.465,2.74064137907554e-05
3.34,3.436,1.802,1.887,2.898,1.839,3.569,2.627,6.85160344768886e-06
2.336,2.58,1.956,1.831,2.439,1.796,2.47,1.943,1.71290086192221e-06
2.198,2.131,1.506,1.647,2.037,1.826,1.969,1.892,4.28225215480554e-07
1.865,1.923,1.703,1.962,1.945,1.765,1.951,1.868,1.07056303870138e-07
1.917,1.786,1.77,1.798,1.866,1.752,1.945,1.879,2.67640759675346e-08
