"Reference1","Reference2","Control455","Control456","Infected909","Infected910","Infected911","Infected912","dilution"
12.489,12.584,4.591,4.374,11.68,13.153,11.915,11.724,0.0797828731602634
12.118,12.181,3.097,3.661,11.3,13.059,12.527,11.41,0.0199457182900659
11.921,12.122,3.051,2.962,11.148,11.984,11.428,9.615,0.00498642957251646
10.526,11.006,2.855,2.577,11.549,11.348,10.234,8,0.00124660739312912
8.702,10.251,3.029,2.416,9.298,9.685,8.29,5.237,0.000311651848282279
6.644,7.188,2.404,2.432,7.439,7.289,6.453,4.055,7.79129620705697e-05
4.319,5.425,2.426,2.617,4.686,5.635,5.237,3.38,1.94782405176424e-05
3.563,3.828,2.55,2.369,3.792,3.67,3.878,2.687,4.86956012941061e-06
2.904,3.223,2.751,2.537,2.943,2.909,3.104,2.631,1.21739003235265e-06
2.746,2.555,2.627,2.457,2.57,2.945,2.549,2.778,3.04347508088163e-07
2.726,2.539,2.684,2.644,2.564,2.591,2.678,2.386,7.60868770220408e-08
2.388,2.864,2.635,2.857,2.53,2.383,2.607,2.479,1.90217192555102e-08
