"Reference1","Reference2","Control465","Control466","Infected929","Infected930","Infected931","Infected932","dilution"
11.164,10.75,4.165,4.32,7.577,11.461,11.281,8.986,0.116103567528989
10.996,10.322,2.965,2.864,4.83,10.978,10.588,7.772,0.0290258918822474
10.471,10.66,2.36,2.222,3.183,11.28,9.869,4.925,0.00725647297056184
9.933,9.495,1.918,2.197,2.403,9.816,9.838,2.925,0.00181411824264046
8.418,8.747,1.997,1.724,2.2,8.404,8.383,2.414,0.000453529560660115
6.519,6.592,1.722,1.835,1.775,6.448,5.352,1.856,0.000113382390165029
4.577,4.063,1.675,1.683,1.666,4.125,3.847,1.906,2.83455975412572e-05
2.891,2.997,1.704,1.726,1.707,2.929,2.65,1.8,7.0863993853143e-06
2.07,2.302,1.716,1.629,1.595,2.191,1.991,1.625,1.77159984632857e-06
1.882,1.926,1.879,1.916,1.781,1.871,1.885,1.639,4.42899961582144e-07
1.786,1.91,1.712,1.749,1.719,1.801,1.791,1.855,1.10724990395536e-07
1.68,1.726,1.719,1.73,1.625,1.853,1.805,1.769,2.7681247598884e-08
