"Reference1","Reference2","Control473","Control474","Infected945","Infected946","Infected947","Infected948","dilution"
10.707,10.687,4.608,4.913,10.538,10.775,10.632,10.296,0.159914293343467
10.461,10.916,3.8,3.758,10.128,9.82,10.899,10.434,0.0399785733358668
9.929,10.555,3.042,2.992,9.937,10.246,9.886,9.889,0.00999464333396671
9.691,9.171,2.639,2.567,9.582,9.167,9.256,9.912,0.00249866083349168
8.61,9.171,2.62,2.603,8.344,8.384,7.633,8.402,0.000624665208372919
6.738,7.037,2.472,2.394,6.974,6.745,6.102,6.567,0.00015616630209323
5.203,5.25,2.333,2.32,4.969,4.705,3.947,5.491,3.90415755233074e-05
3.766,3.509,2.467,2.344,3.869,3.31,2.979,3.767,9.76039388082686e-06
3.178,3.206,2.515,2.422,2.689,2.871,2.808,3.135,2.44009847020672e-06
2.774,2.473,2.465,2.297,2.612,2.719,3.011,2.728,6.10024617551679e-07
2.613,2.506,2.459,2.426,2.599,2.606,2.513,2.53,1.5250615438792e-07
2.54,2.501,2.568,2.431,2.364,2.573,2.583,2.39,3.81265385969799e-08
