"Reference1","Reference2","Control443","Control444","Infected885","Infected886","Infected887","Infected888","dilution"
9.339,9.37,3.755,4.057,9.467,9.452,9.957,8.531,0.122234656769337
8.748,8.934,2.945,2.63,8.511,9.609,8.42,8.238,0.0305586641923342
9.268,9.01,2.273,2.24,8.892,8.997,9.368,7.782,0.00763966604808355
8.612,8.19,2.151,1.942,7.658,8.741,8.26,5.801,0.00190991651202089
7.426,7.896,1.991,1.769,5.747,6.97,7.325,4.285,0.000477479128005222
5.84,5.819,1.768,1.819,4.129,5.629,6.493,3.066,0.000119369782001305
3.807,4.626,1.813,1.968,3.19,3.802,4.71,2.235,2.98424455003264e-05
2.859,3.038,1.812,1.889,2.704,2.705,2.887,1.996,7.46061137508159e-06
2.33,2.465,2.036,1.876,2.041,2.472,2.385,1.892,1.8651528437704e-06
1.849,2.147,1.971,1.85,2.055,2.093,2.251,2.006,4.66288210942599e-07
1.764,1.929,2.093,1.727,1.932,1.732,2.017,1.815,1.1657205273565e-07
1.966,1.797,1.891,1.972,1.808,1.766,1.831,1.949,2.91430131839125e-08
