"Reference1","Reference2","Control367","Control368","Infected733","Infected734","Infected735","Infected736","dilution"
9.276,9.614,3.114,3.545,9.925,6.323,9.483,9.595,0.0711734867117808
9.388,9.434,2.546,2.458,9.196,5.097,9.037,8.807,0.0177933716779452
8.368,8.703,2.143,2.254,8.536,3.566,7.977,9.356,0.0044483429194863
8.259,8.525,2.107,2.07,7.518,2.548,5.926,9.116,0.00111208572987158
7.417,6.904,1.925,1.85,6.654,2.139,4.227,7.021,0.000278021432467894
5.097,5.297,1.939,1.98,5.442,2.027,2.78,4.998,6.95053581169735e-05
3.495,3.465,1.684,1.875,3.173,1.684,2.445,3.527,1.73763395292434e-05
2.622,2.513,1.879,1.928,2.461,1.827,2.137,2.721,4.34408488231084e-06
2.257,1.978,1.908,1.907,2.239,2.037,1.988,2.209,1.08602122057771e-06
2.187,2.016,1.951,1.885,1.995,1.909,1.807,2.142,2.71505305144428e-07
2.016,1.927,1.774,1.761,1.886,2.035,1.949,1.874,6.78763262861069e-08
1.92,1.888,2.017,2.053,1.9,1.982,2.133,2.128,1.69690815715267e-08
