"Reference1","Reference2","Control011","Control012","Infected021","Infected022","Infected023","Infected024","dilution"
7.492,7.361,3.554,3.84,6.912,3.934,4.637,4.563,0.195830640204531
7.404,7.119,3.023,2.921,6.275,2.917,3.216,3.515,0.0489576600511328
7.092,7.337,2.432,2.455,5.123,2.605,2.597,2.437,0.0122394150127832
6.708,6.965,2.296,2.276,4.078,2.234,2.177,2.324,0.0030598537531958
6.286,6.353,2.078,2.035,2.891,1.94,2.2,2.114,0.00076496343829895
5.707,5.163,2.106,2.206,2.244,2.113,2.136,2.294,0.000191240859574738
4.233,3.902,2.008,1.818,2.219,1.82,2.184,2.1,4.78102148936844e-05
2.955,3.124,2.14,2.067,2.205,2.015,2.078,2.014,1.19525537234211e-05
2.302,2.661,2.026,2.047,2.029,2.319,2.262,2.057,2.98813843085528e-06
2.203,2.394,2.136,2.244,2.067,2.012,2.133,2.054,7.47034607713819e-07
2.338,2.272,1.856,2.066,1.985,2.055,2.084,2.157,1.86758651928455e-07
2.146,2.294,2.05,2.221,2.135,2.151,2.16,2.238,4.66896629821137e-08
