"Reference1","Reference2","Control139","Control140","Infected277","Infected278","Infected279","Infected280","dilution"
10.319,10.659,4.535,4.66,8.781,9.844,7.637,9.645,0.122103636985576
10.59,10.535,3.558,3.558,7.61,9.491,6.112,9.449,0.030525909246394
9.863,9.717,3.1,3.25,6.197,7.485,4.678,9.189,0.00763147731159851
9.208,9.279,2.668,2.71,4.203,5.642,3.521,7.593,0.00190786932789963
8.558,8.497,2.766,2.808,3.353,4.083,2.906,5.483,0.000476967331974907
6.693,6.904,2.655,2.616,2.857,3.458,2.725,4.017,0.000119241832993727
5.181,4.902,2.67,2.545,2.872,2.97,2.423,3.042,2.98104582484317e-05
3.803,3.369,2.901,2.525,2.424,2.639,2.62,2.887,7.45261456210792e-06
3.372,3.055,2.799,2.442,2.546,2.537,2.613,3.023,1.86315364052698e-06
2.641,2.855,2.697,2.405,2.712,2.487,2.8,2.7,4.65788410131745e-07
2.766,2.492,2.812,2.533,2.739,2.633,2.717,2.643,1.16447102532936e-07
2.545,2.843,2.679,2.557,2.698,2.631,2.435,2.319,2.9111775633234e-08
