"Reference1","Reference2","Control175","Control176","Infected349","Infected350","Infected351","Infected352","dilution"
10.492,11.201,4.444,4.404,4.484,9.654,10,10.29,0.120661594246334
10.725,10.673,2.866,3.185,3.283,8.435,10.631,8.965,0.0301653985615836
9.759,10.009,2.408,2.588,2.371,6.667,9.311,8.376,0.00754134964039591
9.473,10.052,2.042,1.982,2.182,4.89,7.731,6.497,0.00188533741009898
8.061,8.262,2.067,2.119,2.037,3.486,5.845,4.548,0.000471334352524744
6.333,6.563,2.03,2.011,1.979,2.582,3.941,3.073,0.000117833588131186
4.506,5.006,1.913,2.161,1.981,2.34,2.833,2.518,2.94583970327965e-05
3.264,3.281,2.049,2.133,2.326,2.065,2.197,2.324,7.36459925819913e-06
2.635,2.831,2.034,1.898,1.926,2.107,2.21,2.087,1.84114981454978e-06
2.082,2.038,1.971,2.053,1.994,2.13,2.153,2.139,4.60287453637445e-07
1.946,1.995,2.048,2.038,1.971,2.2,2.235,2.112,1.15071863409361e-07
2.236,2.043,2.103,1.987,1.815,2.064,2.213,2.127,2.87679658523403e-08
