"Reference1","Reference2","Control283","Control284","Infected565","Infected566","Infected567","Infected568","dilution"
12.105,12.07,4.835,4.973,11.637,11.206,12.507,11.947,0.139373768726412
11.267,12.182,3.804,3.868,10.42,10.652,11.897,10.159,0.0348434421816031
11.295,11.545,2.773,2.776,8.047,8.266,11.656,9.407,0.00871086054540076
10.543,11.41,2.612,2.494,5.402,6.373,11.293,6.415,0.00217771513635019
10.054,9.615,2.394,2.384,3.712,4.279,9.295,4.222,0.000544428784087548
6.879,7.599,2.468,2.201,2.967,3.025,6.561,3.127,0.000136107196021887
5.364,5.427,2.221,2.197,2.683,2.423,4.898,2.622,3.40267990054717e-05
3.727,4.128,2.435,2.358,2.435,2.49,3.871,2.387,8.50669975136793e-06
2.95,3.009,2.19,2.169,2.384,2.484,3.05,2.358,2.12667493784198e-06
2.542,2.337,2.408,2.096,1.94,2.344,2.594,2.124,5.31668734460496e-07
2.448,2.516,2.321,2.382,2.133,2.357,2.341,2.304,1.32917183615124e-07
2.33,2.268,2.261,2.052,2.328,2.106,2.225,2.014,3.3229295903781e-08
