"Reference1","Reference2","Control445","Control446","Infected889","Infected890","Infected891","Infected892","dilution"
8.246,8.65,3.53,3.537,5.565,8.494,9.103,8.583,0.129170513756303
8.172,8.376,2.424,2.609,3.46,7.983,8.45,8.776,0.0322926284390758
8.189,8.378,1.885,1.926,2.64,7.749,8.162,8.267,0.00807315710976896
7.785,7.888,1.746,1.63,1.864,6.888,8.072,7.511,0.00201828927744224
7.523,6.503,1.503,1.635,1.736,5.096,7.345,6.406,0.00050457231936056
5.355,5.431,1.434,1.48,1.711,3.505,5.281,4.548,0.00012614307984014
4.01,3.613,1.557,1.437,1.758,2.533,3.539,3.619,3.1535769960035e-05
2.473,2.55,1.582,1.519,1.488,1.989,2.367,2.277,7.88394249000875e-06
1.902,1.796,1.567,1.36,1.41,1.656,1.814,1.752,1.97098562250219e-06
1.747,1.675,1.468,1.623,1.512,1.511,1.685,1.571,4.92746405625547e-07
1.355,1.498,1.431,1.519,1.549,1.55,1.323,1.481,1.23186601406387e-07
1.655,1.538,1.552,1.489,1.589,1.444,1.477,1.41,3.07966503515967e-08
