"Reference1","Reference2","Control393","Control394","Infected785","Infected786","Infected787","Infected788","dilution"
10.645,10.784,4.109,4.162,6.743,5.842,3.984,8.044,0.0976351570424969
10.363,10.205,2.791,2.723,4.852,3.695,2.912,6.551,0.0244087892606242
9.963,10.518,2.382,2.399,3.22,2.695,2.335,4.249,0.00610219731515606
9.13,9.493,1.889,1.912,2.477,2.255,1.987,2.914,0.00152554932878901
8.666,7.968,2.026,1.929,2.163,2.157,1.921,2.31,0.000381387332197253
6.613,5.642,1.773,1.878,1.897,1.973,1.903,2.077,9.53468330493134e-05
3.703,3.946,1.921,1.909,1.9,1.996,1.938,1.889,2.38367082623283e-05
2.949,3.062,1.749,1.887,1.964,1.782,1.896,1.814,5.95917706558209e-06
2.259,2.431,1.949,1.977,1.925,1.882,1.603,1.986,1.48979426639552e-06
1.995,2.151,1.966,1.962,1.876,1.773,1.726,1.763,3.7244856659888e-07
1.982,1.953,1.859,1.837,1.834,1.79,1.907,2.01,9.31121416497201e-08
2.061,1.817,1.779,1.644,1.851,1.983,1.711,2.006,2.327803541243e-08
