"Reference1","Reference2","Control271","Control272","Infected541","Infected542","Infected543","Infected544","dilution"
9.866,9.846,4.345,4.971,9.455,9.802,8.971,9.694,0.137475534645128
9.615,9.842,3.128,3.246,9.344,8.87,7.687,9.712,0.0343688836612819
9.365,9.821,2.864,2.601,8.759,8.734,6.214,8.735,0.00859222091532049
9.144,8.399,2.4,2.517,7.559,7.747,4.438,8.509,0.00214805522883012
8.666,8.053,2.203,2.792,5.694,5.591,3.642,7.62,0.00053701380720753
6.309,6.592,2.125,2.483,4.278,4.288,2.704,6.485,0.000134253451801883
4.766,4.842,2.432,2.222,3.279,3.25,2.529,4.596,3.35633629504706e-05
3.427,3.567,2.233,2.274,2.694,2.797,2.467,3.478,8.39084073761766e-06
2.648,2.683,2.444,2.423,2.428,2.475,2.48,2.673,2.09771018440442e-06
2.354,2.821,2.178,2.275,2.328,2.364,2.198,2.738,5.24427546101104e-07
2.14,2.344,2.547,2.663,2.151,2.392,2.167,2.326,1.31106886525276e-07
2.365,2.254,2.496,2.234,2.207,2.347,2.233,2.541,3.2776721631319e-08
