"Reference1","Reference2","Control183","Control184","Infected365","Infected366","Infected367","Infected368","dilution"
12.689,12.348,4.495,4.667,12.356,5.034,10.377,5.111,0.111179133388679
12.219,12.309,3.471,3.501,12.493,3.668,8.315,3.401,0.0277947833471697
11.785,12.078,2.833,2.693,11.76,2.887,5.555,2.554,0.00694869583679243
10.851,10.692,2.334,2.4,10.889,2.535,4.22,2.484,0.00173717395919811
9.097,9.452,2.351,2.191,9.096,2.383,2.992,2.298,0.000434293489799527
6.952,8.014,2.389,2.294,7.249,2.437,2.647,2.135,0.000108573372449882
5.163,5.625,2.192,2.41,4.529,2.151,2.39,2.32,2.71433431124704e-05
3.515,3.779,2.117,2.216,3.188,2.234,2.309,2.178,6.78583577811761e-06
2.724,2.912,2.527,2.27,2.756,2.363,2.413,2.365,1.6964589445294e-06
2.259,2.444,2.285,2.418,2.444,2.28,2.378,2.229,4.24114736132351e-07
2.362,2.298,2.46,2.421,2.566,2.241,2.443,1.936,1.06028684033088e-07
2.138,2.285,2.095,2.195,2.177,2.161,2.256,2.322,2.65071710082719e-08
