"Reference1","Reference2","Control381","Control382","Infected761","Infected762","Infected763","Infected764","dilution"
10.137,9.968,3.765,3.412,10.694,4.438,3.801,3.693,0.0626714608840027
9.972,10.652,2.937,2.695,10.232,3.075,2.684,2.532,0.0156678652210007
10.392,9.706,2.164,2.269,9.704,2.343,2.368,2.541,0.00391696630525017
8.815,9.041,2.235,2.228,8.96,2.339,2.392,2.106,0.000979241576312542
7.531,7.536,2.211,2.006,7.608,2.111,2.168,2.003,0.000244810394078136
5.101,5.767,2.083,2.066,5.308,2.049,2.067,2.151,6.12025985195339e-05
3.626,3.633,2.087,2.177,3.662,2.118,2.133,2.027,1.53006496298835e-05
2.743,3.04,2.189,1.994,2.779,1.964,1.928,1.958,3.82516240747087e-06
2.298,2.502,2.151,2.007,2.181,1.938,2.116,2.142,9.56290601867717e-07
2.209,2.084,2.081,1.981,2.199,1.902,2.157,2.161,2.39072650466929e-07
2.045,2.023,1.914,2.053,2.054,1.891,2.013,1.702,5.97681626167323e-08
2.01,2.176,2.204,2.17,2.001,2.159,2.059,1.918,1.49420406541831e-08
