"Reference1","Reference2","Control089","Control090","Infected177","Infected178","Infected179","Infected180","dilution"
8.484,8.143,3.273,3.241,5.754,3.39,8.896,2.926,0.12099310647943
8.509,8.509,2.139,2.282,3.466,2.184,8.228,1.968,0.0302482766198575
8.227,8.584,1.592,1.598,2.602,1.684,7.419,1.548,0.00756206915496438
7.748,8.003,1.378,1.362,1.737,1.388,6.391,1.25,0.0018905172887411
6.608,6.998,1.309,1.396,1.497,1.304,4.467,1.278,0.000472629322185274
5.504,4.936,1.194,1.227,1.319,1.289,3.036,1.156,0.000118157330546318
3.56,3.392,1.29,1.344,1.297,1.403,1.887,1.147,2.95393326365796e-05
2.117,2.418,1.353,1.142,1.209,1.258,1.505,1.251,7.3848331591449e-06
1.635,1.722,1.249,1.28,1.215,1.262,1.425,1.095,1.84620828978623e-06
1.328,1.397,1.221,1.183,1.21,1.26,1.39,1.255,4.61552072446556e-07
1.334,1.428,1.222,1.289,1.236,1.085,1.425,1.144,1.15388018111639e-07
1.316,1.176,1.205,1.263,1.256,1.299,1.164,1.381,2.88470045279098e-08
