"Reference1","Reference2","Control355","Control356","Infected709","Infected710","Infected711","Infected712","dilution"
7.986,8.695,4.211,3.663,8.576,4.167,8.475,4.717,0.140505743462414
8.193,8.563,2.846,3.006,8.294,2.971,8.449,3.467,0.0351264358656035
8.184,8.176,2.529,2.399,7.33,2.28,8.022,2.59,0.00878160896640088
7.426,7.795,2.189,2.213,6.784,2.311,7.451,2.189,0.00219540224160022
6.855,6.901,2.151,2.178,5.388,1.862,6.824,2.025,0.000548850560400055
5.839,5.395,2.217,1.85,3.808,2.032,5.354,2.129,0.000137212640100014
4.077,4.047,2.012,1.936,2.602,2.035,3.734,2.066,3.43031600250034e-05
3.17,3.164,2.053,2.03,2.4,2.045,2.734,2.038,8.57579000625086e-06
2.385,2.595,2.046,2,2.058,1.931,2.257,1.97,2.14394750156272e-06
1.973,2.126,1.969,2.104,2.093,2.023,2.065,2.008,5.35986875390679e-07
2.095,2.214,2.126,1.931,2.125,1.899,1.957,2.111,1.3399671884767e-07
2.109,2.172,2.137,1.906,2.078,1.862,2.069,2.078,3.34991797119174e-08
