"Reference1","Reference2","Control269","Control270","Infected537","Infected538","Infected539","Infected540","dilution"
12.505,12.557,4.166,4.561,12.095,12.139,12.143,10.722,0.101784982297347
11.634,12.449,3.166,3.221,11.71,10.4,11.929,9.345,0.0254462455743367
11.766,12.759,2.525,2.666,10.295,8.883,9.078,7.061,0.00636156139358418
11.596,11.348,2.463,2.176,7.924,6.447,6.034,4.769,0.00159039034839604
9.892,9.652,2.073,2.413,4.655,4.257,4.529,3.711,0.000397597587099011
7.036,7.13,2.224,2.267,3.534,3.165,3.075,2.542,9.93993967747527e-05
5.09,5.547,2.132,2.027,2.552,2.567,2.59,2.202,2.48498491936882e-05
3.346,3.455,2.171,2.063,2.431,2.269,2.208,2.529,6.21246229842205e-06
2.622,2.887,2.175,2.233,2.232,2.137,2.216,2.459,1.55311557460551e-06
2.391,2.017,2.215,2.384,2.162,2.132,2.098,2.422,3.88278893651378e-07
2.083,2.308,2.016,1.984,2.34,2,2.317,2.201,9.70697234128445e-08
2.119,2.051,2.067,2.271,2.019,2.137,2.1,2.205,2.42674308532111e-08
