"Reference1","Reference2","Control379","Control380","Infected757","Infected758","Infected759","Infected760","dilution"
13.524,13.571,4.894,5.556,14.313,13.157,13.543,11.594,0.137395916537877
12.462,12.731,3.678,3.612,12.241,11.361,13.636,9.74,0.0343489791344692
13.31,12.912,2.733,2.768,12.297,9.446,11.941,7.01,0.00858724478361731
11.905,11.957,2.379,2.564,11.48,6.975,12.502,5.219,0.00214681119590433
10.734,10.666,2.451,2.258,10.673,4.818,9.959,3.409,0.000536702798976082
8.008,8.218,2.313,2.117,8.769,3.438,7.638,2.763,0.00013417569974402
5.922,5.909,2.21,2.262,5.795,2.575,5.112,2.22,3.35439249360051e-05
3.741,3.731,2.201,2.223,3.946,2.323,3.482,2.308,8.38598123400128e-06
2.727,2.788,2.114,2.168,2.566,2.223,3.003,2.358,2.09649530850032e-06
2.577,2.509,2.297,2.214,2.32,2.261,2.441,2.229,5.2412382712508e-07
2.215,2.455,1.947,2.31,2.31,2.211,2.48,2.389,1.3103095678127e-07
2.173,2.154,2.23,2.381,2.338,2.29,2.037,2.076,3.27577391953175e-08
