"Reference1","Reference2","Control121","Control122","Infected241","Infected242","Infected243","Infected244","dilution"
8.617,9.27,4.008,4.163,4.296,4.263,9.514,4.117,0.124230272562439
9.371,9.018,3.403,3.327,3.04,3.396,8.793,3.016,0.0310575681406097
9.453,9,2.596,2.612,2.676,2.692,8.107,2.754,0.00776439203515243
8.538,8.072,2.438,2.165,2.23,2.447,7.796,2.311,0.00194109800878811
7.335,7.706,2.183,2.44,2.169,2.462,6.871,2.126,0.000485274502197027
5.909,5.979,2.106,2.072,2.235,2.201,5.209,2.21,0.000121318625549257
4.108,4.58,2.257,1.998,2.313,2.331,3.575,2.151,3.03296563873142e-05
3.063,2.932,2.145,2.39,2.504,2.142,2.932,2.334,7.58241409682855e-06
2.722,2.698,2.289,2.376,2.343,2.361,2.57,2.308,1.89560352420714e-06
2.428,2.508,2.277,2.303,2.24,2.201,2.283,2.223,4.73900881051784e-07
2.289,2.477,2.316,2.091,2.119,2.136,2.293,2.142,1.18475220262946e-07
2.321,2.176,2.241,2.297,2.378,2.217,2.15,2.239,2.96188050657365e-08
