"Reference1","Reference2","Control173","Control174","Infected345","Infected346","Infected347","Infected348","dilution"
11.987,12.547,5.079,5.158,6.008,12.259,9.959,11.772,0.136192742689083
12.71,11.971,3.371,3.559,3.421,12.889,7.331,11.941,0.0340481856722707
12.72,12.113,2.682,2.721,2.707,11.593,5.167,11.86,0.00851204641806768
11.507,11.315,2.301,2.283,2.111,10.507,3.192,11.127,0.00212801160451692
10.407,10.22,2.37,2.266,2.299,9.71,2.511,7.905,0.00053200290112923
7.411,7.998,2.11,2.035,2.079,7.448,2.46,5.815,0.000133000725282307
5.206,5.048,1.915,1.975,2.129,4.926,2.242,3.623,3.32501813205769e-05
3.494,3.974,2.093,2.191,2.248,3.584,2.286,2.53,8.31254533014422e-06
2.707,2.595,2.219,2.076,2.082,2.521,2.372,2.281,2.07813633253605e-06
2.477,2.44,2.172,1.99,2.227,2.046,1.993,2.135,5.19534083134014e-07
2.074,2.185,2.151,2.171,2.168,2.08,2.195,2.17,1.29883520783503e-07
2.386,2.067,2.055,2.229,2.262,1.927,2.167,2.148,3.24708801958759e-08
