"Reference1","Reference2","Control365","Control366","Infected729","Infected730","Infected731","Infected732","dilution"
11.174,11.268,5.288,4.62,4.522,11.344,8.92,11.603,0.125999979619744
11.482,11.138,3.431,3.078,3.345,10.644,6.959,11.013,0.0314999949049359
11.16,10.968,2.645,2.552,2.698,11.033,4.688,10.772,0.00787499872623397
10.573,10.622,2.432,2.501,2.293,10.05,3.605,10.581,0.00196874968155849
9.012,8.801,2.358,2.125,2.381,7.794,2.541,9.703,0.000492187420389623
7.213,7.046,2.224,2.022,2.149,6.732,2.234,6.797,0.000123046855097406
5.133,4.869,2.216,2.205,2.342,4.485,2.21,4.799,3.07617137743515e-05
3.416,3.311,1.995,2.155,2.147,3.227,2.162,3.357,7.69042844358786e-06
2.702,2.676,2.178,2.033,2.111,2.648,2.408,2.448,1.92260711089697e-06
2.235,2.427,2.196,2.257,2.192,2.096,2.172,2.422,4.80651777724241e-07
2.173,2.083,1.958,2.197,2.347,2.253,2.115,2.23,1.2016294443106e-07
2.269,2.475,2.135,1.954,2.112,2.141,2.12,2.177,3.00407361077651e-08
