"Reference1","Reference2","Control251","Control252","Infected501","Infected502","Infected503","Infected504","dilution"
8.034,8.191,3.786,4.233,8.071,3.904,8.738,8.369,0.131912206236515
8.191,7.767,2.803,2.926,7.512,2.746,8.187,8.185,0.0329780515591287
8.124,8.334,2.118,2.214,5.613,2.399,8.153,8.415,0.00824451288978217
7.656,7.537,1.92,2.136,4.884,2.03,7.093,7.815,0.00206112822244554
7.246,6.907,2.097,2.053,3.648,1.998,6.529,6.81,0.000515282055611385
6.066,5.935,1.967,2.083,2.623,2.006,4.926,5.146,0.000128820513902846
4.393,4.285,1.989,2.06,2.152,2.036,3.726,3.756,3.22051284757116e-05
2.96,3.02,2.106,1.995,2.051,2.004,2.921,2.744,8.0512821189279e-06
2.516,2.347,1.968,1.84,1.852,2.14,2.299,2.314,2.01282052973197e-06
2.27,2.254,1.987,1.866,1.903,1.978,2.045,2.053,5.03205132432994e-07
2.145,2.062,2.025,1.881,1.732,1.9,1.925,1.898,1.25801283108248e-07
1.933,1.711,1.971,1.99,1.941,1.917,2.237,2.158,3.14503207770621e-08
