"Reference1","Reference2","Control461","Control462","Infected921","Infected922","Infected923","Infected924","dilution"
8.274,7.963,3.779,3.466,8.299,8.184,8.093,7.682,0.164736132528683
8.401,8.027,2.683,2.658,7.878,8.427,8.264,6.181,0.0411840331321707
8.226,7.902,1.837,2.217,7.95,7.592,7.87,4.886,0.0102960082830427
7.166,7.647,1.905,1.669,7.495,7.887,7.594,3.48,0.00257400207076067
7.222,6.236,1.743,1.576,6.582,6.698,6.351,2.296,0.000643500517690167
5.489,6,1.484,1.56,5.44,5.462,5.011,1.909,0.000160875129422542
3.665,3.973,1.794,1.592,3.311,3.54,3.135,1.693,4.02187823556354e-05
2.477,2.43,1.487,1.657,2.591,2.702,2.421,1.756,1.00546955889089e-05
2.173,2.156,1.48,1.515,2.095,2.058,1.824,1.642,2.51367389722722e-06
1.893,1.734,1.562,1.672,1.742,1.823,1.807,1.543,6.28418474306804e-07
1.587,1.681,1.702,1.633,1.799,1.83,1.608,1.722,1.57104618576701e-07
1.591,1.698,1.667,1.704,1.626,1.617,1.525,1.539,3.92761546441752e-08
