"Reference1","Reference2","Control339","Control340","Infected677","Infected678","Infected679","Infected680","dilution"
9.301,9.049,3.185,3.545,7.458,5.542,7.197,7.493,0.123888527449759
8.918,8.97,2.602,2.293,6.216,4.44,5.674,6.175,0.0309721318624398
8.209,8.478,1.829,1.753,4.605,2.964,4.268,5.104,0.00774303296560994
8.075,7.936,1.653,1.662,3.066,2.016,2.369,3.421,0.00193575824140248
7.015,7.156,1.6,1.515,2.069,1.741,1.969,2.385,0.000483939560350621
5.572,5.342,1.522,1.449,1.742,1.497,1.519,1.874,0.000120984890087655
3.863,3.758,1.502,1.454,1.608,1.38,1.486,1.731,3.02462225219138e-05
2.501,2.585,1.406,1.4,1.426,1.514,1.572,1.531,7.56155563047845e-06
1.976,2.015,1.454,1.489,1.323,1.493,1.564,1.583,1.89038890761961e-06
1.666,1.691,1.413,1.511,1.388,1.348,1.489,1.409,4.72597226904903e-07
1.498,1.507,1.398,1.386,1.442,1.363,1.426,1.496,1.18149306726226e-07
1.34,1.235,1.479,1.47,1.348,1.486,1.37,1.425,2.95373266815565e-08
