"Reference1","Reference2","Control105","Control106","Infected209","Infected210","Infected211","Infected212","dilution"
8.304,7.951,3.544,3.583,8.188,7.691,7.526,8.628,0.135069521074126
8.287,8.206,2.431,2.772,8.112,6.797,8.089,8.043,0.0337673802685314
8.125,8.087,2.256,2.227,7.231,4.749,8.354,8.029,0.00844184506713285
8.225,7.985,1.915,1.809,7.39,3.414,7.476,7.67,0.00211046126678321
6.92,6.932,1.925,1.743,6.42,2.463,7.127,6.548,0.000527615316695803
5.259,5.174,1.964,1.742,5.252,2.041,5.561,5.562,0.000131903829173951
3.906,3.8,1.826,1.877,3.736,1.99,4.224,3.932,3.29759572934877e-05
2.978,2.931,1.648,1.792,2.629,1.786,3.076,2.865,8.24398932337193e-06
2.226,2.23,1.601,1.733,2.1,1.724,2.421,2.155,2.06099733084298e-06
1.776,2.074,1.706,1.783,1.932,1.703,1.91,1.947,5.15249332710746e-07
1.687,1.793,1.925,1.628,1.763,1.977,1.751,1.838,1.28812333177686e-07
1.856,1.749,1.691,1.633,1.837,1.806,1.707,1.72,3.22030832944216e-08
