"Reference1","Reference2","Control199","Control200","Infected397","Infected398","Infected399","Infected400","dilution"
9.02,9.077,3.878,4.21,8.126,7.423,4.016,9.297,0.110807966505405
9.16,8.672,2.988,2.846,6.786,7.01,2.838,9.618,0.0277019916263514
9.227,8.617,2.647,2.614,4.992,4.847,2.622,9.095,0.00692549790658784
7.754,8.039,2.338,2.355,3.672,3.453,2.187,8.419,0.00173137447664696
7.822,7.694,2.144,2.228,2.84,2.766,2.135,7.379,0.00043284361916174
5.574,5.727,2.191,2.051,2.522,2.293,2.34,5.947,0.000108210904790435
4.155,4.793,2.179,2.119,2.292,1.995,2.239,4.039,2.70527261976088e-05
3.119,3.263,2.179,2.073,2.22,2.17,2.151,2.894,6.76318154940219e-06
2.509,2.613,2.395,2.229,2.345,2.167,2.222,2.516,1.69079538735055e-06
2.489,2.395,2.307,2.189,2.176,2.281,2.231,2.527,4.22698846837637e-07
2.202,2.29,2.322,2.182,2.33,2.215,2.285,2.338,1.05674711709409e-07
2.316,2.225,2.125,2.396,2.175,2.174,2.037,2.167,2.64186779273523e-08
