"Reference1","Reference2","Control071","Control072","Infected141","Infected142","Infected143","Infected144","dilution"
10.628,9.949,4.39,4.1,9.96,4.467,6.005,8.215,0.120989617371423
10.716,10.391,3.267,3.159,9.764,3.27,4.209,6.938,0.0302474043428557
9.926,10.431,2.579,2.586,8.985,2.616,3.092,4.557,0.00756185108571392
10.24,9.468,2.152,2.256,6.266,2.112,2.705,2.975,0.00189046277142848
8.326,9.101,2.263,2.081,4.505,1.994,2.151,2.683,0.00047261569285712
6.541,6.535,2.121,2.282,3.47,2.087,1.975,2.452,0.00011815392321428
4.435,4.865,2.023,2.371,2.548,2.092,2.056,2.228,2.953848080357e-05
3.194,3.351,2.302,2.137,2.479,2.196,2.033,2.289,7.3846202008925e-06
2.589,2.61,2.06,2.159,2.146,2.03,2.012,2.236,1.84615505022312e-06
2.239,2.191,2.186,2.083,2.189,1.92,2.143,2.073,4.61538762555781e-07
2.271,2.268,2.074,1.977,1.974,2.178,2.189,1.905,1.15384690638945e-07
2.018,1.92,2.131,2.08,2.126,2.147,2.118,2.357,2.88461726597363e-08
