"Reference1","Reference2","Control303","Control304","Infected605","Infected606","Infected607","Infected608","dilution"
9.663,9.543,4.346,4.06,10.045,4.311,5.438,9.725,0.127732078844361
10.149,9.594,3.039,3.239,9.493,3.24,3.448,9.408,0.0319330197110904
8.953,9.76,2.682,2.666,9.332,2.389,2.901,8.887,0.00798325492777259
8.906,9.079,2.414,2.297,9.253,2.492,2.698,8.358,0.00199581373194315
7.902,8.206,2.492,2.101,7.909,2.331,2.501,6.643,0.000498953432985787
6.254,6.24,2.427,2.346,6.423,2.395,2.37,5.104,0.000124738358246447
4.207,4.436,2.334,2.214,4.361,2.119,2.313,3.772,3.11845895616117e-05
3.425,3.591,2.421,2.469,3.097,2.465,2.193,2.817,7.79614739040292e-06
2.413,2.558,2.51,2.294,2.524,2.35,2.369,2.362,1.94903684760073e-06
2.168,2.443,2.344,2.166,2.518,2.331,2.375,2.175,4.87259211900183e-07
2.233,2.334,2.244,2.37,2.198,2.373,2.231,2.453,1.21814802975046e-07
2.62,2.229,2.351,2.252,2.272,2.301,2.338,2.433,3.04537007437614e-08
