"Reference1","Reference2","Control433","Control434","Infected865","Infected866","Infected867","Infected868","dilution"
10.063,10.927,3.853,3.722,9.481,9.716,10.545,9.864,0.112607757437143
10.25,9.888,2.484,2.601,9.944,9.385,10.787,10.277,0.0281519393592858
9.9,10.336,1.705,1.882,9.697,8.356,10.458,10.4,0.00703798483982145
9.366,9.636,1.501,1.596,9.855,6.129,8.602,10.141,0.00175949620995536
8.173,8.239,1.529,1.264,7.549,3.717,6.964,7.036,0.00043987405248884
5.551,6.41,1.28,1.377,5.811,2.4,5.481,5.8,0.00010996851312221
3.541,3.969,1.36,1.296,3.842,1.842,3.19,3.564,2.74921282805525e-05
2.534,2.816,1.296,1.469,2.481,1.551,2.233,2.174,6.87303207013813e-06
1.972,1.967,1.447,1.322,1.76,1.511,1.686,1.683,1.71825801753453e-06
1.628,1.601,1.445,1.363,1.498,1.441,1.572,1.446,4.29564504383633e-07
1.581,1.462,1.455,1.533,1.44,1.388,1.372,1.343,1.07391126095908e-07
1.365,1.44,1.313,1.41,1.496,1.397,1.453,1.409,2.68477815239771e-08
