"Reference1","Reference2","Control437","Control438","Infected873","Infected874","Infected875","Infected876","dilution"
11.308,12.211,3.97,3.804,7.827,11.076,10.218,11.132,0.08443148530394
10.286,11.297,2.762,2.484,4.692,10.987,8.936,11.258,0.021107871325985
10.985,10.548,2.44,2.128,3.164,10.712,7.165,11.203,0.00527696783149625
10.364,10.091,1.803,1.914,2.385,9.524,4.964,10.398,0.00131924195787406
7.684,8.009,1.716,1.963,2.027,7.026,3.357,9.248,0.000329810489468515
6.447,6.271,1.914,1.803,1.828,4.845,2.563,6.173,8.24526223671289e-05
4.021,3.824,1.861,1.946,1.952,3.347,2.112,4.492,2.06131555917822e-05
2.807,2.855,1.893,1.702,1.939,2.411,1.999,2.962,5.15328889794555e-06
2.432,2.205,1.709,1.826,1.744,2.15,1.729,2.187,1.28832222448639e-06
2.061,1.883,1.9,1.65,1.591,1.892,1.699,2.026,3.22080556121597e-07
1.954,1.965,1.787,2.113,1.64,2.009,1.871,1.942,8.05201390303993e-08
1.959,1.902,1.821,1.8,1.894,1.887,1.8,1.702,2.01300347575998e-08
