"Reference1","Reference2","Control347","Control348","Infected693","Infected694","Infected695","Infected696","dilution"
10.958,11.135,5.779,5.093,11.408,10.972,10.016,8.624,0.132171686207296
11.116,11.723,4.073,3.983,10.941,9.796,7.662,6.971,0.0330429215518239
10.025,10.589,3.427,3.193,11.044,8.186,5.586,4.811,0.00826073038795599
10.307,11.093,3.242,3.198,9.96,6.461,4.187,3.68,0.002065182596989
8.696,9.118,3.088,3.098,9.111,4.807,3.45,3.336,0.000516295649247249
7.722,7.787,2.749,3.129,7.227,3.674,2.818,3.043,0.000129073912311812
5.477,5.422,2.916,2.842,5.047,3.073,3.003,2.947,3.22684780779531e-05
4.001,4.529,3.265,3.151,4.326,3.017,3.066,3.217,8.06711951948827e-06
3.425,3.592,3.014,2.742,3.234,2.954,2.932,2.687,2.01677987987207e-06
2.67,3.063,2.796,2.884,3.179,2.817,3.115,2.859,5.04194969968017e-07
3.124,2.927,2.88,2.709,2.665,2.99,2.813,2.96,1.26048742492004e-07
2.923,3.132,2.864,3.018,2.671,2.756,3.054,2.935,3.1512185623001e-08
